year, month, day, dow, hol, ObsCode, dcnn,Pmsl,Tdry,Twet,RH,Tx,Tn,N10,dd_pt,ff_mph,ww,RR,rd,af,gf,tx0,sd_cm,sss
1908,07,11,6_sa,x,"MO return",5578,1008.2,16.7,15.6,88,21.1,13.6,10,SW,x,52,0.5,1,0,x,0,x,x
1908,07,12,7_su,x,"MO return; maxt changed by MO from 788 to 688",5578,1004.7,17.3,13.2,61,20.4,11.2,8,SW,x,00,0.0,0,0,x,0,x,x
1908,07,13,1_mo,x,"MO return",5578,1002.9,14.0,12.2,81,19.3,12.3,10,NW,x,00,0.7,1,0,x,0,x,x
1908,07,14,2_tu,x,"MO return",5578,1009.2,15.6,13.1,74,18.3,9.9,9,NNW,x,80,1.8,1,0,x,0,x,x
1908,07,15,3_we,x,"MO return",5578,1012.0,16.7,13.7,70,19.6,11.1,10,W,x,00,1.8,1,0,x,0,x,x
1908,07,16,4_th,x,"MO return",5578,1011.3,17.8,15.6,77,17.8,12.6,10,W,x,62,15.9,1,0,x,0,x,x
1908,07,17,5_fr,x,"MO return",5578,997.2,16.1,14.0,78,18.3,13.2,8,W,x,00,4.1,1,0,x,0,x,x
1908,07,18,6_sa,x,"MO return",5578,1004.6,14.4,13.6,86,18.3,12.8,10,NW,x,00,0.1,0,0,x,0,x,x
1908,07,19,7_su,x,"MO return",5578,1019.6,13.8,12.2,82,18.3,12.3,10,NNE,x,00,0.0,0,0,x,0,x,x
1908,07,20,1_mo,x,"MO return",5578,1020.4,14.4,10.6,62,21.1,9.4,10,NW,x,00,0.0,0,0,x,0,x,x
1908,07,21,2_tu,x,"MO return",5578,1021.3,17.4,14.5,70,23.8,9.2,8,NW,x,00,0.0,0,0,x,0,x,x
1908,07,22,3_we,x,"MO return",5578,1021.9,19.9,16.1,65,25.0,9.5,1,W,x,00,0.0,0,0,x,0,x,x
1908,07,23,4_th,x,"MO return",5578,1020.6,16.7,15.1,83,24.8,14.4,9,W,x,00,0.0,0,0,x,0,x,x
1908,07,24,5_fr,x,"MO return",5578,1019.6,21.7,18.8,73,26.2,10.9,7,NW,x,00,0.0,0,0,x,0,x,x
1908,07,25,6_sa,x,"MO return",5578,1015.4,18.9,16.6,78,23.9,13.3,10,SW,x,00,0.0,0,0,x,0,x,x
1908,07,26,7_su,x,"MO return",5578,1020.9,17.7,15.6,77,24.5,11.1,8,W,x,00,0.0,0,0,x,0,x,x
1908,07,27,1_mo,x,"MO return",5578,1022.1,18.8,14.7,63,24.3,10.2,8,W,x,00,0.0,0,0,x,0,x,x
1908,07,28,2_tu,x,"MO return",5578,1023.6,20.3,16.5,65,23.4,11.9,7,NW,x,00,0.0,0,0,x,0,x,x
1908,07,29,3_we,x,"MO return",5578,1031.3,19.7,14.4,63,24.2,11.0,0,SW,x,00,0.0,0,0,x,0,x,x
1908,07,30,4_th,x,"MO return",5578,1029.9,21.4,17.3,63,28.3,9.4,1,W,x,00,0.0,0,0,x,0,x,x
1908,07,31,5_fr,x,"MO return",5578,1025.8,20.0,15.1,57,23.3,15.6,1,SW,x,00,0.0,0,0,x,0,x,x
1908,08,01,6_sa,S6,"MO return",5578,1025.5,18.1,13.6,59,23.2,7.7,3,SW,x,00,0.0,0,0,x,0,x,x
1908,08,02,7_su,S7,"MO return",5578,1028.8,19.8,15.6,62,23.4,9.9,0,SW,x,00,0.0,0,0,x,0,x,x
1908,08,03,1_mo,SM,"MO return",5578,1029.5,20.7,15.3,54,28.1,8.6,0,W,x,00,0.0,0,0,x,0,x,x
1908,08,04,2_tu,x,"MO return",5578,1023.8,23.2,17.9,41,26.4,12.2,5,W,x,00,0.0,0,0,x,0,x,x
1908,08,05,3_we,x,"MO return",5578,1011.6,15.0,11.6,66,16.9,11.3,9,NW,x,00,0.3,1,0,x,0,x,x
1908,08,06,4_th,x,"MO return",5578,1016.2,16.0,12.7,66,19.5,13.1,10,NE,x,00,0.0,0,0,x,0,x,x
1908,08,07,5_fr,x,"MO return",5578,1021.8,18.0,13.4,58,25.2,12.7,0,NE,x,00,0.0,0,0,x,0,x,x
1908,08,08,6_sa,x,"MO return",5578,1023.7,14.4,12.8,83,23.2,11.6,10,N,x,00,0.0,0,0,x,0,x,x
1908,08,09,7_su,x,"MO return",5578,1020.9,18.4,14.4,64,24.9,10.2,1,NW,x,00,0.0,0,0,x,0,x,x
1908,08,10,1_mo,x,"MO return",5578,1013.4,19.6,15.7,65,22.2,11.1,8,SW,x,00,1.7,1,0,x,0,x,x
1908,08,11,2_tu,x,"MO return",5578,1021.8,14.7,11.1,63,20.8,6.6,6,NW,x,00,0.0,0,0,x,0,x,x
1908,08,12,3_we,x,"MO return",5578,1025.4,15.3,11.0,59,20.0,6.8,4,NNW,x,00,0.4,1,0,x,0,x,x
1908,08,13,4_th,x,"MO return",5578,1017.2,15.9,12.2,63,19.1,9.7,6,N,x,00,0.9,1,0,x,0,x,x
1908,08,14,5_fr,x,"MO return",5578,1013.9,16.4,14.1,76,21.6,11.3,8,N,x,00,0.0,0,0,x,0,x,x
1908,08,15,6_sa,x,"MO return",5578,1018.5,15.1,12.7,74,21.9,9.2,8,ENE,x,00,0.0,0,0,x,0,x,x
1908,08,16,7_su,x,"MO return",5578,1020.5,18.3,14.5,64,22.8,7.7,4,E,x,00,0.0,0,0,x,0,x,x
1908,08,17,1_mo,x,"MO return",5578,1021.4,16.8,13.0,63,22.3,4.9,0,NE,x,00,0.0,0,0,x,0,x,x
1908,08,18,2_tu,x,"MO return",5578,1022.6,13.4,11.1,75,17.0,10.2,10,NNE,x,00,0.0,0,0,x,0,x,x
1908,08,19,3_we,x,"MO return",5578,1023.0,15.3,12.8,73,19.4,12.6,10,ENE,x,00,0.3,1,0,x,0,x,x
1908,08,20,4_th,x,"MO return",5578,1016.6,13.9,13.0,89,18.7,11.4,10,SW,x,52,8.6,1,0,x,0,x,x
1908,08,21,5_fr,x,"MO return",5578,1009.4,18.6,15.8,73,22.4,13.7,7,N,x,00,2.3,1,0,x,0,x,x
1908,08,22,6_sa,x,"MO return",5578,1008.9,17.9,15.6,76,20.7,13.1,9,W,x,00,3.8,1,0,x,0,x,x
1908,08,23,7_su,x,"MO return",5578,1012.2,12.3,11.9,94,19.3,12.0,10,W,x,62,21.3,1,0,x,0,x,x
1908,08,24,1_mo,x,"MO return",5578,1011.0,19.3,17.0,77,23.0,11.3,3,W,x,00,3.9,1,0,x,0,x,x
1908,08,25,2_tu,x,"MO return",5578,1006.1,17.5,14.2,68,20.6,13.6,9,SW,x,00,0.5,1,0,x,0,x,x
1908,08,26,3_we,x,"MO return",5578,1010.5,14.1,13.4,92,19.6,10.7,10,WNW,x,52,5.1,1,0,x,0,x,x
1908,08,27,4_th,x,"MO return",5578,1003.8,17.2,13.8,66,20.2,13.6,5,SW,x,00,2.9,1,0,x,0,x,x
1908,08,28,5_fr,x,"MO return",5578,999.2,14.3,12.8,84,18.3,10.3,10,W,x,00,6.4,1,0,x,0,x,x
1908,08,29,6_sa,x,"MO return",5578,1004.0,16.0,12.5,65,18.1,11.0,4,WNW,x,00,2.8,1,0,x,0,x,x
1908,08,30,7_su,x,"MO return",5578,1012.3,15.3,13.1,76,19.9,7.8,6,SSW,x,00,0.5,1,0,x,0,x,x
1908,08,31,1_mo,x,"MO return",5578,1014.0,14.7,12.4,75,15.6,7.2,7,W,x,00,9.7,1,0,x,0,x,x
1908,09,01,2_tu,x,"MO return; pressure possibly about 10 mb too low",5578,988.8,12.1,10.6,81,16.1,9.4,10,W,x,62,4.1,1,0,x,0,x,x
1908,09,02,3_we,x,"MO return; some confusion in monthly report over thunder date; 2nd seems correct",5578,1012.2,15.6,11.9,63,18.3,8.8,8,SW,x,00,5.0,1,0,x,0,x,x
1908,09,03,4_th,x,"MO return",5578,1016.2,12.3,9.7,70,12.9,4.4,10,W,x,00,15.2,1,0,x,0,x,x
1908,09,04,5_fr,x,"MO return",5578,1008.3,10.9,10.4,94,12.2,10.0,10,E,x,52,2.5,1,0,x,0,x,x
1908,09,05,6_sa,x,"MO return",5578,1026.1,10.6,9.2,83,15.7,3.4,1,NNW,x,00,0.0,0,0,x,0,x,x
1908,09,06,7_su,x,"MO return",5578,1023.7,14.6,12.5,78,19.1,8.8,4,NW,x,00,0.0,0,0,x,0,x,x
1908,09,07,1_mo,x,"MO return",5578,1019.1,15.0,12.8,77,21.4,8.3,1,W,x,00,0.0,0,0,x,0,x,x
1908,09,08,2_tu,x,"MO return",5578,1008.6,14.0,12.7,85,20.7,5.6,2,W,x,00,1.5,1,0,x,0,x,x
1908,09,09,3_we,x,"MO return",5578,1003.7,14.2,10.6,66,17.5,10.6,7,WSW,x,00,0.0,0,0,x,0,x,x
1908,09,10,4_th,x,"MO return; mint changed from 490 to 440 by MO",5578,1010.1,11.2,7.9,64,15.3,6.7,1,SW,x,00,0.0,0,0,x,0,x,x
1908,09,11,5_fr,x,"MO return",5578,1009.8,11.1,9.4,80,14.9,5.8,6,N,x,00,0.3,1,0,x,0,x,x
1908,09,12,6_sa,x,"MO return",5578,1015.2,10.2,8.3,77,16.1,5.3,1,W,x,00,0.0,0,0,x,0,x,x
1908,09,13,7_su,x,"MO return",5578,1024.7,7.8,6.9,89,16.1,1.9,8,W,x,00,0.0,0,0,x,0,x,x
1908,09,14,1_mo,x,"MO return",5578,1025.2,13.3,11.1,75,18.1,6.9,10,SW,x,00,0.0,0,0,x,0,x,x
1908,09,15,2_tu,x,"MO return",5578,1017.0,11.7,11.1,93,13.9,6.7,10,SW,x,00,2.0,1,0,x,0,x,x
1908,09,16,3_we,x,"MO return",5578,1023.2,12.5,10.3,76,16.9,6.1,0,W,x,00,0.5,1,0,x,0,x,x
1908,09,17,4_th,x,"MO return",5578,1019.9,16.1,13.4,73,21.6,11.8,6,W,x,00,0.0,0,0,x,0,x,x
1908,09,18,5_fr,x,"MO return; MSLp entred as 29.915 in monthly report form",5578,1016.4,11.4,11.0,95,21.1,6.7,10,SE,x,44,1.7,1,0,x,0,x,x
1908,09,19,6_sa,x,"MO return; today not listed in dates with fog, although f at morning obs",5578,1019.1,15.1,14.7,95,23.6,11.4,10,E,x,44,0.1,0,0,x,0,x,x
1908,09,20,7_su,x,"MO return",5578,1014.8,17.1,15.6,83,22.2,12.9,8,ENE,x,44,1.7,1,0,x,0,x,x
1908,09,21,1_mo,x,"MO return",5578,1018.2,13.2,12.5,91,16.1,12.8,10,SSW,x,00,0.0,0,0,x,0,x,x
1908,09,22,2_tu,x,"MO return",5578,1016.0,9.1,8.6,95,14.4,4.4,10,S,x,10,1.4,1,0,x,0,x,x
1908,09,23,3_we,x,"MO return",5578,1010.6,14.4,13.3,88,16.8,8.3,10,S,x,00,5.6,1,0,x,0,x,x
1908,09,24,4_th,x,"MO return",5578,1012.6,13.8,12.8,88,15.7,12.1,10,NE,x,00,0.0,0,0,x,0,x,x
1908,09,25,5_fr,x,"MO return",5578,1014.2,13.3,12.5,90,18.0,11.3,10,S,x,00,1.5,1,0,x,0,x,x
1908,09,26,6_sa,x,"MO return",5578,1012.4,13.9,12.2,81,18.3,9.6,10,SW,x,00,0.3,1,0,x,0,x,x
1908,09,27,7_su,x,"MO return",5578,1014.8,13.3,11.9,84,15.7,9.4,7,S,x,00,1.5,1,0,x,0,x,x
1908,09,28,1_mo,x,"MO return",5578,1016.0,15.7,15.4,97,21.1,12.7,8,SW,x,00,0.0,0,0,x,0,x,x
1908,09,29,2_tu,x,"MO return",5578,1022.3,17.9,16.9,90,23.9,15.1,10,SW,x,00,0.0,0,0,x,0,x,x
1908,09,30,3_we,x,"MO return; fog reported on 31st Sept in monthly report!; 30th seems correct",5578,1024.4,17.2,16.7,95,26.7,12.2,10,SSW,x,44,0.1,0,0,x,0,x,x
1908,10,01,4_th,x,"MO return; stnP changed from 30108 to 30180 to agree with MSLP",5578,1025.5,14.0,13.8,99,24.4,11.9,10,S,x,44,0.0,0,0,x,0,x,x
1908,10,02,5_fr,x,"MO return",5578,1022.6,13.8,13.6,99,23.9,12.2,10,E,x,44,0.4,1,0,x,0,x,x
1908,10,03,6_sa,x,"MO return",5578,1023.0,12.2,12.2,99,24.1,11.4,10,NE,x,44,0.0,0,0,x,0,x,x
1908,10,04,7_su,x,"MO return",5578,1024.3,12.3,12.1,98,23.8,11.4,10,NE,x,44,0.3,1,0,x,0,x,x
1908,10,05,1_mo,x,"MO return",5578,1025.1,14.2,14.0,98,16.0,10.5,10,NE,x,44,0.0,0,0,x,0,x,x
1908,10,06,2_tu,x,"MO return",5578,1024.8,11.7,11.1,93,19.7,8.8,5,E,x,00,0.0,0,0,x,0,x,x
1908,10,07,3_we,x,"MO return",5578,1022.0,9.2,9.0,98,17.7,6.4,10,ESE,x,44,0.4,1,0,x,0,x,x
1908,10,08,4_th,x,"MO return",5578,1021.4,14.4,14.0,95,18.6,8.6,10,ESE,x,62,0.0,0,0,x,0,x,x
1908,10,09,5_fr,x,"MO return",5578,1016.2,16.7,15.8,90,16.7,13.6,10,SE,x,00,4.1,1,0,x,0,x,x
1908,10,10,6_sa,x,"MO return",5578,1014.9,12.7,11.8,89,17.5,10.6,6,SW,x,00,0.0,0,0,x,0,x,x
1908,10,11,7_su,x,"MO return;MSLP 30.186 in monthly return; changed to 30.286 cf NCEP",5578,1025.6,10.5,10.3,97,17.6,6.5,6,S,x,00,0.0,0,0,x,0,x,x
1908,10,12,1_mo,x,"MO return",5578,1022.6,11.8,11.7,99,19.5,6.4,10,S,x,00,0.3,1,0,x,0,x,x
1908,10,13,2_tu,x,"MO return",5578,1018.9,12.7,12.3,96,15.7,8.8,10,SSE,x,44,0.0,0,0,x,0,x,x
1908,10,14,3_we,x,"MO return; MSLP given as 29.05 in monthly return",5578,1017.6,12.2,11.6,93,18.3,9.8,10,SSE,x,00,0.0,0,0,x,0,x,x
1908,10,15,4_th,x,"MO return",5578,1018.9,11.1,10.8,97,20.7,8.5,10,E,x,44,0.0,0,0,x,0,x,x
1908,10,16,5_fr,x,"MO return",5578,1016.4,13.8,12.8,88,18.4,10.4,10,E,x,44,5.7,1,0,x,0,x,x
1908,10,17,6_sa,x,"MO return",5578,1015.3,13.8,13.6,96,17.1,12.7,10,E,x,44,0.0,0,0,x,0,x,x
1908,10,18,7_su,x,"MO return",5578,1018.6,11.8,11.7,99,17.7,5.6,10,E,x,44,13.2,1,0,x,0,x,x
1908,10,19,1_mo,x,"MO return",5578,1016.4,12.7,12.5,98,14.7,11.3,10,CALM,x,62,2.0,1,0,x,0,x,x
1908,10,20,2_tu,x,"MO return",5578,1016.9,10.6,9.9,93,10.8,10.3,10,E,x,00,1.6,1,0,x,0,x,x
1908,10,21,3_we,x,"MO return",5578,1017.7,6.5,6.1,94,8.3,6.2,10,W,x,62,0.8,1,0,x,0,x,x
1908,10,22,4_th,x,"MO return",5578,1030.5,6.6,5.1,79,9.8,2.3,0,NE,x,00,0.0,0,0,x,0,x,x
1908,10,23,5_fr,x,"MO return",5578,1030.4,7.8,6.1,78,10.5,5.6,6,NE,x,00,0.0,0,0,x,0,x,x
1908,10,24,6_sa,x,"MO return",5578,1023.4,6.1,5.0,84,8.3,2.6,8,NW,x,00,0.3,1,0,x,0,x,x
1908,10,25,7_su,x,"MO return",5578,1023.8,2.8,1.7,83,10.3,-0.6,0,N,x,00,0.0,0,1,x,0,x,x
1908,10,26,1_mo,x,"MO return",5578,1015.3,10.3,10.0,97,10.6,2.4,10,E,x,52,3.7,1,0,x,0,x,x
1908,10,27,2_tu,x,"MO return",5578,1013.0,7.2,6.7,93,9.9,5.5,10,NW,x,00,3.8,1,0,x,0,x,x
1908,10,28,3_we,x,"MO return",5578,1019.7,7.5,7.2,96,16.1,1.1,10,NW,x,52,0.4,1,0,x,0,x,x
1908,10,29,4_th,x,"MO return",5578,1024.1,11.1,11.0,99,17.5,7.2,0,W,x,44,0.0,0,0,x,0,x,x
1908,10,30,5_fr,x,"MO return",5578,1017.6,7.3,7.2,98,18.9,4.5,10,W,x,44,0.0,0,0,x,0,x,x
1908,10,31,6_sa,x,"MO return",5578,1019.8,13.4,12.8,92,15.1,7.2,10,SW,x,00,0.0,0,0,x,0,x,x
1908,11,01,7_su,x,"MO return",5578,1021.5,10.9,10.7,97,15.1,10.3,10,SW,x,44,0.0,0,0,x,0,x,x
1908,11,02,1_mo,x,"MO return",5578,1017.2,10.3,9.6,91,14.6,8.9,10,NW,x,44,0.1,0,0,x,0,x,x
1908,11,03,2_tu,x,"MO return",5578,1016.7,8.2,7.4,89,12.1,7.1,10,E,x,44,0.0,0,0,x,0,x,x
1908,11,04,3_we,x,"MO return",5578,1016.7,8.3,7.8,92,11.1,3.7,10,ENE,x,44,0.0,0,0,x,0,x,x
1908,11,05,4_th,x,"MO return",5578,1022.1,6.7,6.2,94,9.9,3.3,10,SW,x,44,0.0,0,0,x,0,x,x
1908,11,06,5_fr,x,"MO return",5578,1020.2,6.7,5.5,84,10.3,3.6,6,NE,x,00,0.0,0,0,x,0,x,x
1908,11,07,6_sa,x,"MO return; 441 was the reported dry bulb; changed by MO; RB has calcultaed humidity values",5578,1017.9,3.9,3.1,87,7.7,2.2,9,E,x,00,0.0,0,0,x,0,x,x
1908,11,08,7_su,x,"MO return",5578,1005.2,3.8,1.7,70,7.6,0.4,1,E,x,00,0.0,0,0,x,0,x,x
1908,11,09,1_mo,x,"MO return",5578,1011.5,1.1,-0.1,78,7.2,-1.5,0,E,x,00,0.0,0,1,x,0,x,x
1908,11,10,2_tu,x,"MO return",5578,1015.4,-0.1,-0.3,94,10.3,-5.3,0,CALM,x,00,0.7,1,1,x,0,x,x
1908,11,11,3_we,x,"MO return",5578,1014.1,10.3,10.0,97,14.4,-3.1,10,SSW,x,44,4.1,1,1,x,0,x,x
1908,11,12,4_th,x,"MO return",5578,1017.4,9.7,9.4,97,14.8,8.3,0,SW,x,00,3.2,1,0,x,0,x,x
1908,11,13,5_fr,x,"MO return",5578,1013.3,11.1,10.6,93,14.6,9.4,9,SW,x,00,1.9,1,0,x,0,x,x
1908,11,14,6_sa,x,"MO return",5578,1013.0,8.8,7.8,86,10.7,8.0,9,NW,x,00,0.3,1,0,x,0,x,x
1908,11,15,7_su,x,"MO return",5578,1024.8,8.8,7.7,86,10.1,7.3,9,NE,x,00,0.3,1,0,x,0,x,x
1908,11,16,1_mo,x,"MO return",5578,1024.2,7.1,6.5,91,9.9,6.7,10,W,x,00,0.5,1,0,x,0,x,x
1908,11,17,2_tu,x,"MO return",5578,1025.3,5.6,4.9,91,11.1,4.3,5,SW,x,00,0.0,0,0,x,0,x,x
1908,11,18,3_we,x,"MO return",5578,1027.9,7.2,5.9,83,10.1,2.1,9,NW,x,00,2.0,1,0,x,0,x,x
1908,11,19,4_th,x,"MO return",5578,1011.6,6.7,5.4,83,8.6,6.4,9,NNW,x,00,0.0,0,0,x,0,x,x
1908,11,20,5_fr,x,"MO return; maxt changed by from 415 (or 475) to 490",5578,1021.4,3.2,2.7,92,9.4,1.1,0,W,x,00,0.0,0,0,x,0,x,x
1908,11,21,6_sa,x,"MO return",5578,1017.5,6.0,4.4,78,13.3,2.9,1,NW,x,00,7.0,1,0,x,0,x,x
1908,11,22,7_su,x,"MO return",5578,1000.9,13.3,11.9,84,13.9,5.7,8,SW,x,00,0.0,0,0,x,0,x,x
1908,11,23,1_mo,x,"MO return",5578,1009.7,9.0,6.6,72,10.4,7.6,3,N,x,00,0.0,0,0,x,0,x,x
1908,11,24,2_tu,x,"MO return",5578,1022.1,5.7,5.0,89,12.2,1.3,9,S,x,00,0.9,1,0,x,0,x,x
1908,11,25,3_we,x,"MO return",5578,1018.8,5.5,4.4,85,10.0,5.0,0,S,x,00,0.0,0,0,x,0,x,x
1908,11,26,4_th,x,"MO return",5578,1021.5,8.9,8.0,88,11.6,5.2,9,S,x,00,0.0,0,0,x,0,x,x
1908,11,27,5_fr,x,"MO return; register days dew point and VP 420/.227; changed to 440/.288",5578,1025.1,7.6,7.2,95,11.4,5.6,8,S,x,00,0.0,0,0,x,0,x,x
1908,11,28,6_sa,x,"MO return",5578,1017.4,9.7,8.3,83,11.4,1.4,4,S,x,00,0.0,0,0,x,0,x,x
1908,11,29,7_su,x,"MO return",5578,1023.8,10.8,10.4,94,12.1,8.1,10,SSW,x,00,0.5,1,0,x,0,x,x
1908,11,30,1_mo,x,"MO return",5578,1030.3,10.4,10.1,96,11.1,9.1,10,S,x,00,0.0,0,0,x,0,x,x
1908,12,01,2_tu,x,"MO return",5578,1031.2,5.3,4.7,96,5.5,4.5,10,SW,x,44,0.0,0,0,x,0,x,x
1908,12,02,3_we,x,"MO return",5578,1028.9,3.3,2.8,92,5.8,2.7,10,ENE,x,44,0.0,0,0,x,0,x,x
1908,12,03,4_th,x,"MO return",5578,1026.2,3.3,3.1,95,3.9,3.1,10,E,x,44,0.0,0,0,x,0,x,x
1908,12,04,5_fr,x,"MO return",5578,1026.8,2.6,2.3,95,7.7,1.1,10,E,x,44,1.3,1,0,x,0,x,x
1908,12,05,6_sa,x,"MO return",5578,1025.1,5.6,5.3,96,8.6,1.1,10,E,x,44,4.1,1,0,x,0,x,x
1908,12,06,7_su,x,"MO return",5578,1017.9,8.2,8.1,99,8.2,4.8,10,SE,x,62,3.3,1,0,x,0,x,x
1908,12,07,1_mo,x,"MO return",5578,1017.2,4.3,3.9,95,7.2,2.7,10,WSW,x,44,0.1,0,0,x,0,x,x
1908,12,08,2_tu,x,"MO return",5578,1015.3,7.2,5.8,81,9.8,0.0,6,S,x,00,2.9,1,0,x,0,x,x
1908,12,09,3_we,x,"MO return",5578,1007.1,1.8,1.6,97,7.4,1.5,10,W,x,44,6.5,1,0,x,0,x,x
1908,12,10,4_th,x,"MO return; pressure possibly 10 mb too low",5578,986.5,7.3,7.0,95,11.1,1.1,10,S,x,62,3.9,1,0,x,0,x,x
1908,12,11,5_fr,x,"MO return",5578,975.4,3.6,3.1,91,6.8,3.1,6,SE,x,00,0.0,0,0,x,0,x,x
1908,12,12,6_sa,x,"MO return",5578,1000.3,4.4,2.4,72,8.6,3.3,2,N,x,00,2.5,1,0,x,0,x,x
1908,12,13,7_su,x,"MO return",5578,999.6,8.4,8.3,99,12.1,1.8,10,S,x,00,0.4,1,0,x,0,x,x
1908,12,14,1_mo,x,"MO return",5578,1000.2,8.3,7.9,95,10.0,3.7,10,SW,x,00,6.4,1,0,x,0,x,x
1908,12,15,2_tu,x,"MO return",5578,992.8,7.3,6.3,87,10.9,6.1,3,S,x,00,0.6,1,0,x,0,x,x
1908,12,16,3_we,x,"MO return",5578,1002.8,6.2,5.8,94,9.4,2.8,10,E,x,44,0.1,0,0,x,0,x,x
1908,12,17,4_th,x,"MO return",5578,995.0,8.9,8.4,93,10.1,5.7,10,SW,x,00,1.8,1,0,x,0,x,x
1908,12,18,5_fr,x,"MO return",5578,1003.4,1.1,0.9,95,8.3,0.0,0,WSW,x,00,1.5,1,0,x,0,x,x
1908,12,19,6_sa,x,"MO return",5578,1019.2,4.4,4.2,96,8.1,0.9,10,SW,x,52,3.8,1,0,x,0,x,x
1908,12,20,7_su,x,"MO return",5578,1019.8,8.1,7.9,98,9.7,4.2,10,S,x,00,1.3,1,0,x,0,x,x
1908,12,21,1_mo,x,"MO return",5578,1027.0,8.7,8.4,96,10.5,7.7,10,S,x,52,1.0,1,0,x,0,x,x
1908,12,22,2_tu,x,"MO return",5578,1023.1,6.7,6.6,98,7.2,6.6,10,S,x,00,0.0,0,0,x,0,x,x
1908,12,23,3_we,x,"MO return",5578,1022.8,3.9,3.3,91,5.5,2.8,10,S,x,00,0.0,0,0,x,0,x,x
1908,12,24,4_th,XE,"MO return",5578,1016.2,2.8,1.8,85,3.6,1.7,10,E,x,00,0.0,0,0,x,0,x,x
1908,12,25,5_fr,XD,"MO return",5578,1016.4,3.3,2.5,86,3.8,2.4,10,ENE,x,00,0.0,0,0,x,0,x,x
1908,12,26,6_sa,XB,"MO return",5578,1018.2,2.2,1.2,85,2.6,1.1,10,E,x,00,0.4,1,0,x,0,x,x
1908,12,27,7_su,x,"MO return",5578,1013.1,0.4,0.0,89,0.4,0.0,10,E,x,72,0.3,1,0,x,0,x,x
1908,12,28,1_mo,x,"MO return; no humidity calcns - presumable wick not wet by dry/frozen",5578,1015.5,-4.8,-5.0,x,-3.1,-5.6,3,NE,x,00,4.6,1,1,x,1,x,x
1908,12,29,2_tu,x,"MO return; no humidity calcns - presumable wick not wet by dry/frozen",5578,1011.4,-5.0,-5.3,x,-5.0,-5.6,10,N,x,00,7.4,1,1,x,1,x,x
1908,12,30,3_we,x,"MO return; no humidity calcns - presumable wick not wet by dry/frozen",5578,1024.5,-11.4,-11.6,x,2.2,-12.8,10,WNW,x,62,1.5,1,1,x,0,x,x
1908,12,31,4_th,x,"MO return",5578,1029.6,2.2,0.8,79,3.9,-11.9,10,S,x,62,2.0,1,1,x,0,x,x
1909,01,01,5_fr,NY,"MO return",5578,1037.3,3.9,3.3,91,6.8,2.3,10,S,x,00,0.1,0,0,x,0,x,x
1909,01,02,6_sa,x,"MO return",5578,1039.1,5.8,5.6,97,9.6,4.2,10,SW,x,00,0.8,1,0,x,0,x,x
1909,01,03,7_su,x,"MO return",5578,1038.0,7.3,7.2,99,9.6,5.4,6,SSW,x,00,0.0,0,0,x,0,x,x
1909,01,04,1_mo,x,"MO return",5578,1040.1,6.1,5.6,93,7.2,5.4,10,S,x,00,0.0,0,0,x,0,x,x
1909,01,05,2_tu,x,"MO return",5578,1037.6,1.1,0.7,92,3.6,0.6,10,SE,x,00,0.3,1,0,x,0,x,x
1909,01,06,3_we,x,"MO return",5578,1030.2,3.3,3.1,95,7.7,0.1,10,SSW,x,52,0.0,0,0,x,0,x,x
1909,01,07,4_th,x,"MO return",5578,1027.4,4.4,3.7,89,7.5,1.7,8,NW,x,00,0.8,1,0,x,0,x,x
1909,01,08,5_fr,x,"MO return",5578,1012.5,3.7,2.3,79,5.3,2.2,6,SW,x,00,0.0,0,0,x,0,x,x
1909,01,09,6_sa,x,"MO return",5578,1024.5,1.1,0.0,80,5.6,0.6,8,W,x,00,2.0,1,0,x,0,x,x
1909,01,10,7_su,x,"MO return",5578,1013.6,5.6,5.3,96,9.6,0.8,10,S,x,00,3.3,1,0,x,0,x,x
1909,01,11,1_mo,x,"MO return",5578,1004.3,7.5,7.2,96,10.0,5.3,10,SW,x,00,0.0,0,0,x,0,x,x
1909,01,12,2_tu,x,"MO return",5578,1004.8,5.2,3.3,75,6.8,3.3,3,W,x,00,0.6,1,0,x,0,x,x
1909,01,13,3_we,x,"MO return",5578,1001.9,2.2,1.8,93,9.6,0.5,10,E,x,52,0.6,1,0,x,0,x,x
1909,01,14,4_th,x,"MO return",5578,996.7,4.9,3.1,74,10.0,1.9,3,W,x,00,2.4,1,0,x,0,x,x
1909,01,15,5_fr,x,"MO return",5578,994.0,3.3,1.6,76,7.1,1.6,3,SW,x,00,0.5,1,0,x,0,x,x
1909,01,16,6_sa,x,"MO return",5578,1000.0,2.2,0.8,79,4.5,0.8,6,W,x,00,0.0,0,0,x,0,x,x
1909,01,17,7_su,x,"MO return",5578,1022.3,1.8,1.2,89,9.7,0.2,5,SSW,x,00,0.0,0,0,x,0,x,x
1909,01,18,1_mo,x,"MO return",5578,1015.3,8.4,6.8,79,10.0,1.2,5,SW,x,00,1.4,1,0,x,0,x,x
1909,01,19,2_tu,x,"MO return",5578,1016.3,4.7,3.6,70,7.2,3.4,8,S,x,00,0.0,0,0,x,0,x,x
1909,01,20,3_we,x,"MO return",5578,1030.1,1.6,0.7,82,5.5,-0.5,4,W,x,00,0.0,0,1,x,0,x,x
1909,01,21,4_th,x,"MO return",5578,1033.8,1.1,0.8,93,5.1,0.3,10,E,x,00,0.0,0,0,x,0,x,x
